datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr
5/31/2025 5:00:00 PM,5/31/2025 1:00:00 PM,5/31/2025 6:00:00 PM,5/31/2025 2:00:00 PM,2.79,0.00,75752.46400,20.50240,369.90819,355.35677,68.24956,1183.55,0.00
5/31/2025 4:00:00 PM,5/31/2025 12:00:00 PM,5/31/2025 5:00:00 PM,5/31/2025 1:00:00 PM,3.31,0.00,75625.92900,0.00017,382.12528,364.59312,66.11040,1421.17,0.00
5/31/2025 3:00:00 PM,5/31/2025 11:00:00 AM,5/31/2025 4:00:00 PM,5/31/2025 12:00:00 PM,31.47,5.31,74964.95400,431.82517,401.44389,239.25022,211.65722,14193.99,5610.66
5/31/2025 2:00:00 PM,5/31/2025 10:00:00 AM,5/31/2025 3:00:00 PM,5/31/2025 11:00:00 AM,33.52,0.94,74189.80100,533.36477,405.02259,236.85395,218.92711,15300.17,1705.68
5/31/2025 1:00:00 PM,5/31/2025 9:00:00 AM,5/31/2025 2:00:00 PM,5/31/2025 10:00:00 AM,20.66,0.38,73312.41700,190.56067,407.74509,237.49342,224.75048,9549.28,637.77
5/31/2025 12:00:00 PM,5/31/2025 8:00:00 AM,5/31/2025 1:00:00 PM,5/31/2025 9:00:00 AM,18.50,5.56,71393.99100,342.47137,390.88876,235.13975,210.08846,8233.69,7110.06
5/31/2025 11:00:00 AM,5/31/2025 7:00:00 AM,5/31/2025 12:00:00 PM,5/31/2025 8:00:00 AM,13.80,4.60,68816.60900,1024.54496,559.75243,256.78563,364.97027,8569.22,8781.98
5/31/2025 10:00:00 AM,5/31/2025 6:00:00 AM,5/31/2025 11:00:00 AM,5/31/2025 7:00:00 AM,14.96,4.07,66847.23300,309.07727,571.49648,257.52389,377.37775,9485.58,7864.28
5/31/2025 9:00:00 AM,5/31/2025 5:00:00 AM,5/31/2025 10:00:00 AM,5/31/2025 6:00:00 AM,17.30,4.43,66058.12000,681.32109,561.73710,250.12747,371.09292,10576.20,7476.52
5/31/2025 8:00:00 AM,5/31/2025 4:00:00 AM,5/31/2025 9:00:00 AM,5/31/2025 5:00:00 AM,8.90,7.76,65594.11200,218.38993,410.39368,203.63772,238.18270,3931.81,9823.98
5/31/2025 7:00:00 AM,5/31/2025 3:00:00 AM,5/31/2025 8:00:00 AM,5/31/2025 4:00:00 AM,14.80,4.54,66076.63100,282.38861,385.90734,245.39646,195.88625,6527.08,21278.63
5/31/2025 6:00:00 AM,5/31/2025 2:00:00 AM,5/31/2025 7:00:00 AM,5/31/2025 3:00:00 AM,17.38,5.04,67487.67500,1211.85542,399.69076,245.19824,212.08244,7925.10,8571.81
5/31/2025 5:00:00 AM,5/31/2025 1:00:00 AM,5/31/2025 6:00:00 AM,5/31/2025 2:00:00 AM,22.31,5.28,69664.82400,3245.45846,380.25188,233.45361,201.49582,9726.71,6355.97
5/31/2025 4:00:00 AM,5/31/2025 12:00:00 AM,5/31/2025 5:00:00 AM,5/31/2025 1:00:00 AM,9.52,0.60,72835.44100,432.39264,383.88813,228.47491,198.45770,4059.76,1061.34
5/31/2025 3:00:00 AM,5/30/2025 11:00:00 PM,5/31/2025 4:00:00 AM,5/31/2025 12:00:00 AM,14.74,4.52,76862.14800,418.02418,558.75600,290.34461,347.79328,9415.95,7241.71
5/31/2025 2:00:00 AM,5/30/2025 10:00:00 PM,5/31/2025 3:00:00 AM,5/30/2025 11:00:00 PM,20.71,4.43,81632.78100,950.41250,580.10387,298.19034,364.95551,13750.84,17351.92
5/31/2025 1:00:00 AM,5/30/2025 9:00:00 PM,5/31/2025 2:00:00 AM,5/30/2025 10:00:00 PM,39.38,2.54,85920.35700,5743.00258,546.15559,362.68796,262.85337,24074.17,2663.11
5/31/2025 12:00:00 AM,5/30/2025 8:00:00 PM,5/31/2025 1:00:00 AM,5/30/2025 9:00:00 PM,15.95,1.66,87521.12600,186.61464,618.46701,312.07453,330.12353,10041.24,3625.96
5/30/2025 11:00:00 PM,5/30/2025 7:00:00 PM,5/31/2025 12:00:00 AM,5/30/2025 8:00:00 PM,18.50,1.79,88440.46900,276.25740,564.91333,311.04023,262.67907,10872.14,2627.68
5/30/2025 10:00:00 PM,5/30/2025 6:00:00 PM,5/30/2025 11:00:00 PM,5/30/2025 7:00:00 PM,35.72,1.77,90146.22400,3275.38860,564.61876,322.58940,292.09092,21944.35,3147.26
5/30/2025 9:00:00 PM,5/30/2025 5:00:00 PM,5/30/2025 10:00:00 PM,5/30/2025 6:00:00 PM,47.55,1.87,91277.26800,1975.59754,644.90777,189.67051,430.29364,29544.80,3230.51
5/30/2025 8:00:00 PM,5/30/2025 4:00:00 PM,5/30/2025 9:00:00 PM,5/30/2025 5:00:00 PM,0.31,0.00,91458.75600,96.92852,460.53938,280.79688,168.30398,139.93,0.00
5/30/2025 7:00:00 PM,5/30/2025 3:00:00 PM,5/30/2025 8:00:00 PM,5/30/2025 4:00:00 PM,31.50,2.00,90731.44800,1839.77314,414.45094,270.25309,143.61768,13100.26,1721.87
5/30/2025 6:00:00 PM,5/30/2025 2:00:00 PM,5/30/2025 7:00:00 PM,5/30/2025 3:00:00 PM,11.47,2.10,90226.37400,104.14663,417.80163,286.24154,138.04744,4882.74,2903.68
5/30/2025 5:00:00 PM,5/30/2025 1:00:00 PM,5/30/2025 6:00:00 PM,5/30/2025 2:00:00 PM,4.36,2.23,89534.00100,292.89871,370.74416,322.96351,104.35206,1839.67,2049.66
5/30/2025 4:00:00 PM,5/30/2025 12:00:00 PM,5/30/2025 5:00:00 PM,5/30/2025 1:00:00 PM,16.71,2.12,88219.81000,850.93804,376.96787,233.63713,190.70925,7025.15,2152.52
5/30/2025 3:00:00 PM,5/30/2025 11:00:00 AM,5/30/2025 4:00:00 PM,5/30/2025 12:00:00 PM,19.25,2.07,87024.33800,148.63434,386.84760,220.47975,213.21322,8317.06,2475.65
5/30/2025 2:00:00 PM,5/30/2025 10:00:00 AM,5/30/2025 3:00:00 PM,5/30/2025 11:00:00 AM,20.62,1.60,86013.57600,1038.33740,375.40660,215.06124,205.81334,8697.43,1481.34
5/30/2025 1:00:00 PM,5/30/2025 9:00:00 AM,5/30/2025 2:00:00 PM,5/30/2025 10:00:00 AM,3.33,1.70,84659.16400,602.30685,446.44874,159.30255,275.85647,1447.53,1877.97
5/30/2025 12:00:00 PM,5/30/2025 8:00:00 AM,5/30/2025 1:00:00 PM,5/30/2025 9:00:00 AM,17.03,1.68,83044.37000,1776.16313,454.46412,163.44256,281.78699,7560.97,2545.16
5/30/2025 11:00:00 AM,5/30/2025 7:00:00 AM,5/30/2025 12:00:00 PM,5/30/2025 8:00:00 AM,29.12,1.26,80440.29000,1585.39499,621.10002,188.99820,404.17083,16908.14,2196.01
5/30/2025 10:00:00 AM,5/30/2025 6:00:00 AM,5/30/2025 11:00:00 AM,5/30/2025 7:00:00 AM,49.74,1.49,76144.55800,6794.38860,556.06592,252.63971,370.32415,30230.13,2575.93
5/30/2025 9:00:00 AM,5/30/2025 5:00:00 AM,5/30/2025 10:00:00 AM,5/30/2025 6:00:00 AM,81.67,4.31,71754.82200,1782.57154,553.14937,271.03762,354.05668,51612.46,8680.00
5/30/2025 8:00:00 AM,5/30/2025 4:00:00 AM,5/30/2025 9:00:00 AM,5/30/2025 5:00:00 AM,10.19,9.50,68795.50600,221.29202,386.53561,237.33315,208.03733,4533.91,13912.05
5/30/2025 7:00:00 AM,5/30/2025 3:00:00 AM,5/30/2025 8:00:00 AM,5/30/2025 4:00:00 AM,19.41,0.67,68254.19800,99.54758,384.23002,261.93543,171.99008,8417.80,679.57
5/30/2025 6:00:00 AM,5/30/2025 2:00:00 AM,5/30/2025 7:00:00 AM,5/30/2025 3:00:00 AM,20.41,1.92,68994.16500,432.48359,415.32537,246.20300,226.10421,9632.28,3606.74
5/30/2025 5:00:00 AM,5/30/2025 1:00:00 AM,5/30/2025 6:00:00 AM,5/30/2025 2:00:00 AM,3.85,10.53,70834.82400,393.07852,379.21268,235.51785,200.43850,1679.35,12452.25
5/30/2025 4:00:00 AM,5/30/2025 12:00:00 AM,5/30/2025 5:00:00 AM,5/30/2025 1:00:00 AM,10.93,10.33,73888.58300,574.28738,375.39962,236.85623,190.07777,4643.43,16726.90
5/30/2025 3:00:00 AM,5/29/2025 11:00:00 PM,5/30/2025 4:00:00 AM,5/30/2025 12:00:00 AM,34.39,1.96,78171.87800,3136.23494,559.04174,261.73284,368.22984,21318.83,3512.88
5/30/2025 2:00:00 AM,5/29/2025 10:00:00 PM,5/30/2025 3:00:00 AM,5/29/2025 11:00:00 PM,9.44,2.05,83357.40600,1857.56758,653.75357,192.61456,440.73440,5942.14,3732.83
5/30/2025 1:00:00 AM,5/29/2025 9:00:00 PM,5/30/2025 2:00:00 AM,5/29/2025 10:00:00 PM,25.51,1.90,87739.35200,4054.83386,660.20251,274.81106,365.02914,16061.80,3615.35
5/30/2025 12:00:00 AM,5/29/2025 8:00:00 PM,5/30/2025 1:00:00 AM,5/29/2025 9:00:00 PM,32.84,0.99,88875.06100,2086.88351,636.73834,272.12861,341.17792,20021.13,2315.36
5/29/2025 11:00:00 PM,5/29/2025 7:00:00 PM,5/30/2025 12:00:00 AM,5/29/2025 8:00:00 PM,17.77,1.36,88898.78500,2575.13846,657.39689,276.89665,360.21989,11332.11,2322.76
5/29/2025 10:00:00 PM,5/29/2025 6:00:00 PM,5/29/2025 11:00:00 PM,5/29/2025 7:00:00 PM,21.38,1.42,89161.12300,3175.56802,657.93385,276.16362,362.00885,13619.72,2449.87
5/29/2025 9:00:00 PM,5/29/2025 5:00:00 PM,5/29/2025 10:00:00 PM,5/29/2025 6:00:00 PM,9.83,5.13,89304.15600,1068.82383,658.05787,215.81446,421.75345,6272.16,7565.28
5/29/2025 8:00:00 PM,5/29/2025 4:00:00 PM,5/29/2025 9:00:00 PM,5/29/2025 5:00:00 PM,7.19,1.88,88077.19600,48.04547,439.28447,305.52490,132.98970,3154.55,1586.40
5/29/2025 7:00:00 PM,5/29/2025 3:00:00 PM,5/29/2025 8:00:00 PM,5/29/2025 4:00:00 PM,3.56,1.71,87167.71900,391.27583,384.58561,363.86786,77.89120,1584.48,2503.30
5/29/2025 6:00:00 PM,5/29/2025 2:00:00 PM,5/29/2025 7:00:00 PM,5/29/2025 3:00:00 PM,26.21,1.73,86673.99700,399.11276,386.48086,368.01440,73.98852,11638.28,1897.56
5/29/2025 5:00:00 PM,5/29/2025 1:00:00 PM,5/29/2025 6:00:00 PM,5/29/2025 2:00:00 PM,11.39,1.76,86131.35700,1410.67410,416.38553,241.34951,233.85596,5470.02,2012.85
5/29/2025 4:00:00 PM,5/29/2025 12:00:00 PM,5/29/2025 5:00:00 PM,5/29/2025 1:00:00 PM,24.15,1.61,85431.33100,906.08871,385.67768,264.36341,168.30190,10446.52,1684.17
5/29/2025 3:00:00 PM,5/29/2025 11:00:00 AM,5/29/2025 4:00:00 PM,5/29/2025 12:00:00 PM,18.73,4.11,84770.55600,1259.58591,363.20783,220.03601,192.70240,7655.17,7907.38
5/29/2025 2:00:00 PM,5/29/2025 10:00:00 AM,5/29/2025 3:00:00 PM,5/29/2025 11:00:00 AM,42.30,1.47,84040.90300,1345.48783,381.40297,229.59195,205.57264,18396.45,4312.01
5/29/2025 1:00:00 PM,5/29/2025 9:00:00 AM,5/29/2025 2:00:00 PM,5/29/2025 10:00:00 AM,31.05,4.29,83348.64000,2813.88798,383.13895,197.93198,235.03539,13548.48,4670.07
5/29/2025 12:00:00 PM,5/29/2025 8:00:00 AM,5/29/2025 1:00:00 PM,5/29/2025 9:00:00 AM,48.87,1.62,82390.91700,4474.92663,370.18770,239.21316,183.59562,20829.06,1684.04
5/29/2025 11:00:00 AM,5/29/2025 7:00:00 AM,5/29/2025 12:00:00 PM,5/29/2025 8:00:00 AM,52.35,7.01,80237.52600,5863.23462,555.89146,259.90830,368.88546,32447.81,9672.26
5/29/2025 10:00:00 AM,5/29/2025 6:00:00 AM,5/29/2025 11:00:00 AM,5/29/2025 7:00:00 AM,50.77,4.30,76480.88900,4623.36646,565.19646,259.30240,379.74640,32664.95,10436.03
5/29/2025 9:00:00 AM,5/29/2025 5:00:00 AM,5/29/2025 10:00:00 AM,5/29/2025 6:00:00 AM,35.41,0.33,71659.95500,3300.56026,564.69480,245.80518,383.53087,22429.60,561.15
5/29/2025 8:00:00 AM,5/29/2025 4:00:00 AM,5/29/2025 9:00:00 AM,5/29/2025 5:00:00 AM,18.04,2.21,68395.49100,1718.02160,393.44792,229.93907,216.53159,8162.31,3039.49
5/29/2025 7:00:00 AM,5/29/2025 3:00:00 AM,5/29/2025 8:00:00 AM,5/29/2025 4:00:00 AM,19.95,0.36,67640.14300,2567.88602,379.75025,246.29443,180.67937,8521.03,356.74
5/29/2025 6:00:00 AM,5/29/2025 2:00:00 AM,5/29/2025 7:00:00 AM,5/29/2025 3:00:00 AM,22.64,1.45,68008.75600,3455.13111,382.21622,230.32189,207.66940,9853.47,2017.29
5/29/2025 5:00:00 AM,5/29/2025 1:00:00 AM,5/29/2025 6:00:00 AM,5/29/2025 2:00:00 AM,62.55,0.41,69629.23500,9012.63981,386.42599,220.54619,220.04946,28325.43,404.13
5/29/2025 4:00:00 AM,5/29/2025 12:00:00 AM,5/29/2025 5:00:00 AM,5/29/2025 1:00:00 AM,16.26,0.28,72116.01400,470.29418,385.08649,224.55356,213.97179,7159.03,340.86
5/29/2025 3:00:00 AM,5/28/2025 11:00:00 PM,5/29/2025 4:00:00 AM,5/29/2025 12:00:00 AM,87.81,0.69,75799.43700,10804.03242,546.17202,272.42028,342.48114,57149.52,860.79
5/29/2025 2:00:00 AM,5/28/2025 10:00:00 PM,5/29/2025 3:00:00 AM,5/28/2025 11:00:00 PM,48.58,0.43,80284.36900,5639.34911,551.50630,264.55055,348.45790,29761.99,754.65
5/29/2025 1:00:00 AM,5/28/2025 9:00:00 PM,5/29/2025 2:00:00 AM,5/28/2025 10:00:00 PM,38.97,0.72,84249.33200,461.81398,638.00518,283.13814,329.84797,23702.57,1130.28
5/29/2025 12:00:00 AM,5/28/2025 8:00:00 PM,5/29/2025 1:00:00 AM,5/28/2025 9:00:00 PM,74.07,0.67,85401.94300,5250.67995,651.75110,283.08299,345.32555,46313.12,1331.21
5/28/2025 11:00:00 PM,5/28/2025 7:00:00 PM,5/29/2025 12:00:00 AM,5/28/2025 8:00:00 PM,13.03,2.12,85391.31200,1853.07567,653.84716,285.73696,346.35699,8216.59,3696.77
5/28/2025 10:00:00 PM,5/28/2025 6:00:00 PM,5/28/2025 11:00:00 PM,5/28/2025 7:00:00 PM,26.41,0.59,85860.31700,1551.36091,650.60315,288.66530,339.21262,16560.49,1280.33
5/28/2025 9:00:00 PM,5/28/2025 5:00:00 PM,5/28/2025 10:00:00 PM,5/28/2025 6:00:00 PM,35.90,0.55,86019.08400,1860.26610,569.00277,298.38096,338.53136,22865.09,1230.37
5/28/2025 8:00:00 PM,5/28/2025 4:00:00 PM,5/28/2025 9:00:00 PM,5/28/2025 5:00:00 PM,31.35,0.73,85190.17700,496.45426,392.05775,357.07350,88.84192,13973.06,1077.69
5/28/2025 7:00:00 PM,5/28/2025 3:00:00 PM,5/28/2025 8:00:00 PM,5/28/2025 4:00:00 PM,57.45,0.79,84748.07000,2.91161,395.46610,360.45491,88.99558,25933.26,903.29
5/28/2025 6:00:00 PM,5/28/2025 2:00:00 PM,5/28/2025 7:00:00 PM,5/28/2025 3:00:00 PM,12.25,1.07,84925.25300,5.55788,384.20051,349.03513,87.97223,5433.60,1001.63
5/28/2025 5:00:00 PM,5/28/2025 1:00:00 PM,5/28/2025 6:00:00 PM,5/28/2025 2:00:00 PM,7.29,0.76,85292.21800,790.12388,397.89210,365.57855,87.00316,3322.41,987.06
5/28/2025 4:00:00 PM,5/28/2025 12:00:00 PM,5/28/2025 5:00:00 PM,5/28/2025 1:00:00 PM,10.48,0.82,85633.07900,429.14373,367.70987,238.58956,180.32792,4393.47,1102.05
5/28/2025 3:00:00 PM,5/28/2025 11:00:00 AM,5/28/2025 4:00:00 PM,5/28/2025 12:00:00 PM,15.92,0.80,85491.99400,2694.42389,378.96730,217.24046,213.87063,6925.76,842.02
5/28/2025 2:00:00 PM,5/28/2025 10:00:00 AM,5/28/2025 3:00:00 PM,5/28/2025 11:00:00 AM,46.91,0.26,85101.62200,1406.00854,385.76501,222.76508,215.69171,20689.83,949.38
5/28/2025 1:00:00 PM,5/28/2025 9:00:00 AM,5/28/2025 2:00:00 PM,5/28/2025 10:00:00 AM,31.92,0.69,83977.61400,3818.11697,455.34512,183.79241,273.37063,14589.91,2121.32
5/28/2025 12:00:00 PM,5/28/2025 8:00:00 AM,5/28/2025 1:00:00 PM,5/28/2025 9:00:00 AM,26.14,0.32,82740.39100,1999.73493,392.12368,218.50248,228.10048,11823.61,1026.73
5/28/2025 11:00:00 AM,5/28/2025 7:00:00 AM,5/28/2025 12:00:00 PM,5/28/2025 8:00:00 AM,38.81,2.79,80048.36100,3674.76512,632.56271,197.41778,408.67752,23924.32,5039.19
5/28/2025 10:00:00 AM,5/28/2025 6:00:00 AM,5/28/2025 11:00:00 AM,5/28/2025 7:00:00 AM,37.00,0.77,75556.37400,4602.05926,578.98605,258.37585,380.53246,23394.91,1384.49
5/28/2025 9:00:00 AM,5/28/2025 5:00:00 AM,5/28/2025 10:00:00 AM,5/28/2025 6:00:00 AM,31.76,0.81,70658.95200,5734.72916,565.10050,247.27015,377.20338,19858.08,1323.91
5/28/2025 8:00:00 AM,5/28/2025 4:00:00 AM,5/28/2025 9:00:00 AM,5/28/2025 5:00:00 AM,18.42,0.59,67715.89100,1459.49126,398.29650,223.64379,230.34664,8364.19,1048.37
5/28/2025 7:00:00 AM,5/28/2025 3:00:00 AM,5/28/2025 8:00:00 AM,5/28/2025 4:00:00 AM,20.84,1.08,66867.20100,549.90220,388.94712,244.81374,191.06169,9086.93,1170.20
5/28/2025 6:00:00 AM,5/28/2025 2:00:00 AM,5/28/2025 7:00:00 AM,5/28/2025 3:00:00 AM,12.18,3.16,67466.20100,905.10532,397.71271,227.39954,220.71127,5464.13,2935.43
5/28/2025 5:00:00 AM,5/28/2025 1:00:00 AM,5/28/2025 6:00:00 AM,5/28/2025 2:00:00 AM,38.26,0.58,69027.67900,3195.53282,397.61605,226.14035,224.94627,17373.18,598.59
5/28/2025 4:00:00 AM,5/28/2025 12:00:00 AM,5/28/2025 5:00:00 AM,5/28/2025 1:00:00 AM,20.86,0.21,71381.63500,2010.78686,382.74528,225.87807,211.44792,9109.69,191.76
5/28/2025 3:00:00 AM,5/27/2025 11:00:00 PM,5/28/2025 4:00:00 AM,5/28/2025 12:00:00 AM,31.12,1.92,75122.33900,2753.50990,627.51877,191.71784,437.75093,19337.83,3353.33
5/28/2025 2:00:00 AM,5/27/2025 10:00:00 PM,5/28/2025 3:00:00 AM,5/27/2025 11:00:00 PM,33.92,0.43,79754.56300,4681.34196,639.78534,191.27212,450.39404,21734.10,614.01
5/28/2025 1:00:00 AM,5/27/2025 9:00:00 PM,5/28/2025 2:00:00 AM,5/27/2025 10:00:00 PM,36.28,0.28,84085.01500,1235.64401,660.73124,287.28114,353.32313,23143.56,533.77
5/28/2025 12:00:00 AM,5/27/2025 8:00:00 PM,5/28/2025 1:00:00 AM,5/27/2025 9:00:00 PM,46.78,0.36,85597.64700,5993.01591,655.50717,280.17580,354.15027,30154.37,624.79
5/27/2025 11:00:00 PM,5/27/2025 7:00:00 PM,5/28/2025 12:00:00 AM,5/27/2025 8:00:00 PM,15.70,0.00,85379.46500,750.53971,656.24823,288.61154,347.06780,10020.13,0.00
5/27/2025 10:00:00 PM,5/27/2025 6:00:00 PM,5/27/2025 11:00:00 PM,5/27/2025 7:00:00 PM,14.26,0.08,85884.97200,1791.26642,638.73384,263.18195,351.90881,8801.40,113.49
5/27/2025 9:00:00 PM,5/27/2025 5:00:00 PM,5/27/2025 10:00:00 PM,5/27/2025 6:00:00 PM,30.51,0.15,86341.45500,1499.90527,529.09425,254.31720,309.08322,17335.50,225.26
5/27/2025 8:00:00 PM,5/27/2025 4:00:00 PM,5/27/2025 9:00:00 PM,5/27/2025 5:00:00 PM,20.49,0.00,85518.76400,1665.82147,393.33298,345.38402,102.26258,9218.00,0.00
5/27/2025 7:00:00 PM,5/27/2025 3:00:00 PM,5/27/2025 8:00:00 PM,5/27/2025 4:00:00 PM,31.90,0.00,84972.98300,145.77636,371.97474,319.99465,103.89531,13415.30,0.00
5/27/2025 6:00:00 PM,5/27/2025 2:00:00 PM,5/27/2025 7:00:00 PM,5/27/2025 3:00:00 PM,23.94,0.00,85236.53500,461.15033,402.87375,349.62646,110.41013,10995.25,0.00
5/27/2025 5:00:00 PM,5/27/2025 1:00:00 PM,5/27/2025 6:00:00 PM,5/27/2025 2:00:00 PM,15.41,0.09,85149.95800,446.42513,385.86449,340.46012,99.73580,6778.98,108.14
5/27/2025 4:00:00 PM,5/27/2025 12:00:00 PM,5/27/2025 5:00:00 PM,5/27/2025 1:00:00 PM,31.63,0.00,84229.19400,863.84506,381.72571,232.32187,198.41757,13637.72,0.00
5/27/2025 3:00:00 PM,5/27/2025 11:00:00 AM,5/27/2025 4:00:00 PM,5/27/2025 12:00:00 PM,27.52,0.16,83330.69300,1138.39619,393.44735,227.82689,221.38084,12324.62,175.70
5/27/2025 2:00:00 PM,5/27/2025 10:00:00 AM,5/27/2025 3:00:00 PM,5/27/2025 11:00:00 AM,14.85,0.09,82293.06000,3093.12323,389.99410,222.79639,223.06606,6662.96,106.03
5/27/2025 1:00:00 PM,5/27/2025 9:00:00 AM,5/27/2025 2:00:00 PM,5/27/2025 10:00:00 AM,17.65,0.15,81152.60100,4160.77268,434.53035,205.31732,219.01790,7519.08,194.50
5/27/2025 12:00:00 PM,5/27/2025 8:00:00 AM,5/27/2025 1:00:00 PM,5/27/2025 9:00:00 AM,49.64,0.05,80105.44400,1360.97121,395.89830,221.86506,231.08782,22226.27,97.01
5/27/2025 11:00:00 AM,5/27/2025 7:00:00 AM,5/27/2025 12:00:00 PM,5/27/2025 8:00:00 AM,44.42,2.67,77725.09500,24227.55523,577.13623,251.66009,390.03074,28494.67,4631.79
5/27/2025 10:00:00 AM,5/27/2025 6:00:00 AM,5/27/2025 11:00:00 AM,5/27/2025 7:00:00 AM,20.59,2.41,73289.89900,2718.75791,574.67313,252.72709,385.77788,13182.08,4291.58
5/27/2025 9:00:00 AM,5/27/2025 5:00:00 AM,5/27/2025 10:00:00 AM,5/27/2025 6:00:00 AM,14.84,2.24,67778.25500,3129.62041,566.19278,247.65302,378.72543,9293.41,3430.73
5/27/2025 8:00:00 AM,5/27/2025 4:00:00 AM,5/27/2025 9:00:00 AM,5/27/2025 5:00:00 AM,9.89,2.30,64502.98000,102.00270,392.58458,226.39341,215.30715,4369.61,2903.62
5/27/2025 7:00:00 AM,5/27/2025 3:00:00 AM,5/27/2025 8:00:00 AM,5/27/2025 4:00:00 AM,10.58,2.61,63521.79800,177.56353,388.74382,246.00379,189.90854,4612.46,3079.22
5/27/2025 6:00:00 AM,5/27/2025 2:00:00 AM,5/27/2025 7:00:00 AM,5/27/2025 3:00:00 AM,13.55,0.17,63617.45000,156.34314,371.43234,232.37279,194.56495,5802.42,186.78
5/27/2025 5:00:00 AM,5/27/2025 1:00:00 AM,5/27/2025 6:00:00 AM,5/27/2025 2:00:00 AM,10.40,1.65,64852.65400,73.16633,392.07965,229.04705,221.28811,4683.97,2342.20
5/27/2025 4:00:00 AM,5/27/2025 12:00:00 AM,5/27/2025 5:00:00 AM,5/27/2025 1:00:00 AM,10.08,2.40,67242.70300,752.89225,380.47710,215.27561,221.82009,4417.94,2700.63
5/27/2025 3:00:00 AM,5/26/2025 11:00:00 PM,5/27/2025 4:00:00 AM,5/27/2025 12:00:00 AM,27.51,0.32,70773.23100,2039.31106,550.73063,255.41840,365.38962,16921.32,2155.64
5/27/2025 2:00:00 AM,5/26/2025 10:00:00 PM,5/27/2025 3:00:00 AM,5/26/2025 11:00:00 PM,26.74,0.42,75392.17100,2394.92516,565.73598,257.69786,377.13779,16839.96,2530.30
5/27/2025 1:00:00 AM,5/26/2025 9:00:00 PM,5/27/2025 2:00:00 AM,5/26/2025 10:00:00 PM,38.52,2.62,79608.88400,3886.69506,642.23028,258.08421,361.35020,23867.62,4094.45
5/27/2025 12:00:00 AM,5/26/2025 8:00:00 PM,5/27/2025 1:00:00 AM,5/26/2025 9:00:00 PM,13.65,0.53,80345.57700,3745.90239,661.36214,270.56922,371.06955,8753.55,1187.92
5/26/2025 11:00:00 PM,5/26/2025 7:00:00 PM,5/27/2025 12:00:00 AM,5/26/2025 8:00:00 PM,19.43,0.00,80243.69100,3138.26355,659.58585,272.03164,367.90803,12509.13,0.00
5/26/2025 10:00:00 PM,5/26/2025 6:00:00 PM,5/26/2025 11:00:00 PM,5/26/2025 7:00:00 PM,21.34,0.08,79961.67300,1605.08829,656.20347,194.55467,440.63392,13503.20,120.30
