datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr
2/17/2026 3:00:00 PM,2/17/2026 10:00:00 AM,2/17/2026 4:00:00 PM,2/17/2026 11:00:00 AM,145.94,1.00,100360.04500,77.55102,562.84961,302.78944,342.92455,93525.80,771.85
2/17/2026 2:00:00 PM,2/17/2026 9:00:00 AM,2/17/2026 3:00:00 PM,2/17/2026 10:00:00 AM,208.65,0.56,103259.32400,1360.70864,620.71027,448.99416,267.95283,151614.63,426.21
2/17/2026 1:00:00 PM,2/17/2026 8:00:00 AM,2/17/2026 2:00:00 PM,2/17/2026 9:00:00 AM,676.32,0.00,105341.75100,128.89643,747.41197,382.39962,370.24028,490172.12,0.00
2/17/2026 12:00:00 PM,2/17/2026 7:00:00 AM,2/17/2026 1:00:00 PM,2/17/2026 8:00:00 AM,315.56,0.50,105810.68800,102.40002,761.34868,366.91992,398.97510,240991.22,403.85
2/17/2026 11:00:00 AM,2/17/2026 6:00:00 AM,2/17/2026 12:00:00 PM,2/17/2026 7:00:00 AM,356.30,0.08,102000.92800,8.70926,760.68085,379.27693,386.69632,273626.59,56.33
2/17/2026 10:00:00 AM,2/17/2026 5:00:00 AM,2/17/2026 11:00:00 AM,2/17/2026 6:00:00 AM,42.19,0.10,95374.31100,1075.70456,758.71245,209.13417,554.91303,32114.52,69.08
2/17/2026 9:00:00 AM,2/17/2026 4:00:00 AM,2/17/2026 10:00:00 AM,2/17/2026 5:00:00 AM,50.06,0.09,90963.38700,302.25295,786.00238,221.65307,570.41866,39733.12,59.53
2/17/2026 8:00:00 AM,2/17/2026 3:00:00 AM,2/17/2026 9:00:00 AM,2/17/2026 4:00:00 AM,45.71,0.08,89077.59100,224.79564,468.21404,267.69456,275.38376,24698.03,39.50
2/17/2026 7:00:00 AM,2/17/2026 2:00:00 AM,2/17/2026 8:00:00 AM,2/17/2026 3:00:00 AM,36.87,0.08,88587.41200,329.71815,452.13944,267.48092,250.70671,18893.26,56.93
2/17/2026 6:00:00 AM,2/17/2026 1:00:00 AM,2/17/2026 7:00:00 AM,2/17/2026 2:00:00 AM,56.75,0.08,89135.56300,0.07925,469.73389,281.24745,261.47425,30775.49,50.11
2/17/2026 5:00:00 AM,2/17/2026 12:00:00 AM,2/17/2026 6:00:00 AM,2/17/2026 1:00:00 AM,51.78,0.95,90380.48800,3.81772,585.08870,270.22635,390.56371,34332.35,443.32
2/17/2026 4:00:00 AM,2/16/2026 11:00:00 PM,2/17/2026 5:00:00 AM,2/17/2026 12:00:00 AM,38.68,0.18,93102.04300,709.34876,685.56394,309.76839,470.79554,30253.07,139.47
2/17/2026 3:00:00 AM,2/16/2026 10:00:00 PM,2/17/2026 4:00:00 AM,2/16/2026 11:00:00 PM,59.39,0.13,96491.65400,916.80656,679.13795,305.93358,465.66735,44650.27,101.54
2/17/2026 2:00:00 AM,2/16/2026 9:00:00 PM,2/17/2026 3:00:00 AM,2/16/2026 10:00:00 PM,197.44,0.09,100205.71500,1.11358,663.06033,352.52389,404.53642,146270.21,63.47
2/17/2026 1:00:00 AM,2/16/2026 8:00:00 PM,2/17/2026 2:00:00 AM,2/16/2026 9:00:00 PM,65.79,0.04,102877.71300,1497.17777,735.05450,328.29280,435.55095,50583.43,35.97
2/17/2026 12:00:00 AM,2/16/2026 7:00:00 PM,2/17/2026 1:00:00 AM,2/16/2026 8:00:00 PM,141.49,0.00,104089.10200,3671.28789,770.56487,347.89171,426.09849,108716.63,0.00
2/16/2026 11:00:00 PM,2/16/2026 6:00:00 PM,2/17/2026 12:00:00 AM,2/16/2026 7:00:00 PM,87.66,0.00,103801.68300,2057.82846,758.32479,338.10527,423.49690,67732.48,0.00
2/16/2026 10:00:00 PM,2/16/2026 5:00:00 PM,2/16/2026 11:00:00 PM,2/16/2026 6:00:00 PM,151.58,0.20,100336.23200,176.26879,756.21313,306.61506,453.37355,112717.36,138.03
2/16/2026 9:00:00 PM,2/16/2026 4:00:00 PM,2/16/2026 10:00:00 PM,2/16/2026 5:00:00 PM,52.62,0.27,96348.96600,133.83093,658.70067,258.78431,463.67389,36925.67,257.80
2/16/2026 8:00:00 PM,2/16/2026 3:00:00 PM,2/16/2026 9:00:00 PM,2/16/2026 4:00:00 PM,120.04,0.27,94986.11400,11.48177,493.83559,284.70133,275.13426,66665.81,102.22
2/16/2026 7:00:00 PM,2/16/2026 2:00:00 PM,2/16/2026 8:00:00 PM,2/16/2026 3:00:00 PM,124.96,0.27,95313.97500,7.12043,476.60854,267.98314,274.62540,67565.99,184.05
2/16/2026 6:00:00 PM,2/16/2026 1:00:00 PM,2/16/2026 7:00:00 PM,2/16/2026 2:00:00 PM,266.74,0.27,96707.73100,30.64931,463.56720,288.06954,241.49766,141651.10,147.53
2/16/2026 5:00:00 PM,2/16/2026 12:00:00 PM,2/16/2026 6:00:00 PM,2/16/2026 1:00:00 PM,334.99,0.27,98301.56100,0.44618,476.42529,276.02028,267.40499,182194.73,140.85
2/16/2026 4:00:00 PM,2/16/2026 11:00:00 AM,2/16/2026 5:00:00 PM,2/16/2026 12:00:00 PM,143.34,0.27,100349.86500,0.20024,478.50255,261.65924,283.84330,78474.48,197.03
2/16/2026 3:00:00 PM,2/16/2026 10:00:00 AM,2/16/2026 4:00:00 PM,2/16/2026 11:00:00 AM,230.90,0.27,101976.65800,4.19690,567.60289,286.07059,361.53230,147865.49,225.77
2/16/2026 2:00:00 PM,2/16/2026 9:00:00 AM,2/16/2026 3:00:00 PM,2/16/2026 10:00:00 AM,179.70,0.27,103230.76700,1873.57288,680.32714,355.48249,380.43299,132416.71,232.11
2/16/2026 1:00:00 PM,2/16/2026 8:00:00 AM,2/16/2026 2:00:00 PM,2/16/2026 9:00:00 AM,35.49,0.00,103567.34600,5094.26714,730.77791,342.70458,416.66847,26806.16,0.00
2/16/2026 12:00:00 PM,2/16/2026 7:00:00 AM,2/16/2026 1:00:00 PM,2/16/2026 8:00:00 AM,104.55,0.00,102061.06900,5744.98489,735.17192,447.51658,317.51853,80235.65,0.00
2/16/2026 11:00:00 AM,2/16/2026 6:00:00 AM,2/16/2026 12:00:00 PM,2/16/2026 7:00:00 AM,38.48,0.14,97995.38000,164.86601,708.24792,397.59091,339.18413,28190.75,99.25
2/16/2026 10:00:00 AM,2/16/2026 5:00:00 AM,2/16/2026 11:00:00 AM,2/16/2026 6:00:00 AM,41.43,0.27,92656.62600,456.96208,736.17982,272.22533,494.46618,31043.75,198.12
2/16/2026 9:00:00 AM,2/16/2026 4:00:00 AM,2/16/2026 10:00:00 AM,2/16/2026 5:00:00 AM,40.59,0.27,88875.27200,1.03575,662.26631,264.57881,493.54812,30181.21,198.67
2/16/2026 8:00:00 AM,2/16/2026 3:00:00 AM,2/16/2026 9:00:00 AM,2/16/2026 4:00:00 AM,34.04,0.27,86653.37500,62.47770,480.53936,255.27043,294.18671,18770.44,189.43
2/16/2026 7:00:00 AM,2/16/2026 2:00:00 AM,2/16/2026 8:00:00 AM,2/16/2026 3:00:00 AM,42.74,0.27,86153.86100,60.88117,484.67771,252.50313,297.45514,23567.95,206.43
2/16/2026 6:00:00 AM,2/16/2026 1:00:00 AM,2/16/2026 7:00:00 AM,2/16/2026 2:00:00 AM,46.37,0.27,86452.08300,0.16963,484.85349,253.41858,301.28356,25616.47,169.15
2/16/2026 5:00:00 AM,2/16/2026 12:00:00 AM,2/16/2026 6:00:00 AM,2/16/2026 1:00:00 AM,51.30,0.27,87731.17800,71.86018,581.91576,256.18809,396.15507,33717.50,193.59
2/16/2026 4:00:00 AM,2/15/2026 11:00:00 PM,2/16/2026 5:00:00 AM,2/16/2026 12:00:00 AM,56.22,0.12,89697.85100,87.02632,776.24787,295.42413,482.67427,43366.85,87.51
2/16/2026 3:00:00 AM,2/15/2026 10:00:00 PM,2/16/2026 4:00:00 AM,2/15/2026 11:00:00 PM,83.85,0.20,92438.12100,612.52006,789.47973,295.36535,495.98623,66734.80,148.75
2/16/2026 2:00:00 AM,2/15/2026 9:00:00 PM,2/16/2026 3:00:00 AM,2/15/2026 10:00:00 PM,46.20,0.09,95288.15700,2574.24086,760.84996,353.17031,409.49953,35102.64,70.76
2/16/2026 1:00:00 AM,2/15/2026 8:00:00 PM,2/16/2026 2:00:00 AM,2/15/2026 9:00:00 PM,12.90,0.00,97450.68700,9037.82299,756.73311,479.35870,279.22019,9804.82,0.00
2/16/2026 12:00:00 AM,2/15/2026 7:00:00 PM,2/16/2026 1:00:00 AM,2/15/2026 8:00:00 PM,24.75,0.00,98646.05800,7875.06118,751.52824,468.43637,284.94129,18709.70,0.00
2/15/2026 11:00:00 PM,2/15/2026 6:00:00 PM,2/16/2026 12:00:00 AM,2/15/2026 7:00:00 PM,5.78,0.00,98578.25000,12105.42102,766.55241,418.49674,350.48025,4469.99,0.00
2/15/2026 10:00:00 PM,2/15/2026 5:00:00 PM,2/15/2026 11:00:00 PM,2/15/2026 6:00:00 PM,341.72,0.05,95790.27600,147.86750,731.55460,428.97693,304.98898,248530.34,28.54
2/15/2026 9:00:00 PM,2/15/2026 4:00:00 PM,2/15/2026 10:00:00 PM,2/15/2026 5:00:00 PM,93.58,0.18,92958.72800,1473.95741,768.23152,340.82937,429.24661,72409.21,127.69
2/15/2026 8:00:00 PM,2/15/2026 3:00:00 PM,2/15/2026 9:00:00 PM,2/15/2026 4:00:00 PM,86.12,0.09,91187.72900,76.55685,550.64457,304.94112,247.60306,47234.10,35.46
2/15/2026 7:00:00 PM,2/15/2026 2:00:00 PM,2/15/2026 8:00:00 PM,2/15/2026 3:00:00 PM,69.24,0.12,90626.38000,29.88233,573.14306,298.70890,276.27405,39456.70,72.85
2/15/2026 6:00:00 PM,2/15/2026 1:00:00 PM,2/15/2026 7:00:00 PM,2/15/2026 2:00:00 PM,12.70,0.12,90703.89600,0.09726,581.61389,295.93646,287.50261,7410.26,78.52
2/15/2026 5:00:00 PM,2/15/2026 12:00:00 PM,2/15/2026 6:00:00 PM,2/15/2026 1:00:00 PM,15.74,0.12,91006.68100,6.74449,564.17531,283.89893,282.11049,8880.30,85.22
2/15/2026 4:00:00 PM,2/15/2026 11:00:00 AM,2/15/2026 5:00:00 PM,2/15/2026 12:00:00 PM,22.37,0.12,91398.26300,15.88539,575.95827,307.21777,270.58103,12926.44,89.75
2/15/2026 3:00:00 PM,2/15/2026 10:00:00 AM,2/15/2026 4:00:00 PM,2/15/2026 11:00:00 AM,27.84,0.12,92154.63700,20.00866,681.43692,381.76792,300.55741,18813.05,69.55
2/15/2026 2:00:00 PM,2/15/2026 9:00:00 AM,2/15/2026 3:00:00 PM,2/15/2026 10:00:00 AM,73.17,0.12,93024.79000,0.08280,768.75078,402.96038,366.68575,56485.39,85.96
2/15/2026 1:00:00 PM,2/15/2026 8:00:00 AM,2/15/2026 2:00:00 PM,2/15/2026 9:00:00 AM,230.01,0.12,92790.58700,35.72966,793.01997,455.39403,339.45736,182469.32,81.94
2/15/2026 12:00:00 PM,2/15/2026 7:00:00 AM,2/15/2026 1:00:00 PM,2/15/2026 8:00:00 AM,331.77,0.12,91317.19600,33.95642,791.63570,473.16155,320.32643,265779.40,72.79
2/15/2026 11:00:00 AM,2/15/2026 6:00:00 AM,2/15/2026 12:00:00 PM,2/15/2026 7:00:00 AM,27.16,0.12,89066.50800,89.45554,757.12930,414.18462,344.76773,20647.78,92.09
2/15/2026 10:00:00 AM,2/15/2026 5:00:00 AM,2/15/2026 11:00:00 AM,2/15/2026 6:00:00 AM,29.20,0.12,86766.99100,310.67013,758.35396,263.49036,496.69860,22251.81,103.24
2/15/2026 9:00:00 AM,2/15/2026 4:00:00 AM,2/15/2026 10:00:00 AM,2/15/2026 5:00:00 AM,39.33,0.12,85408.31000,617.93502,789.59722,258.38344,533.04243,31149.14,89.90
2/15/2026 8:00:00 AM,2/15/2026 3:00:00 AM,2/15/2026 9:00:00 AM,2/15/2026 4:00:00 AM,32.80,0.09,84793.85200,0.17133,543.04178,251.70300,293.14519,17878.67,61.08
2/15/2026 7:00:00 AM,2/15/2026 2:00:00 AM,2/15/2026 8:00:00 AM,2/15/2026 3:00:00 AM,32.52,0.09,84982.65800,0.04849,557.96301,257.45658,302.31169,18187.15,65.03
2/15/2026 6:00:00 AM,2/15/2026 1:00:00 AM,2/15/2026 7:00:00 AM,2/15/2026 2:00:00 AM,33.97,0.09,86005.72600,0.04287,553.32002,257.83008,297.28716,18862.10,65.52
2/15/2026 5:00:00 AM,2/15/2026 12:00:00 AM,2/15/2026 6:00:00 AM,2/15/2026 1:00:00 AM,40.81,0.12,87241.35100,28.05666,655.26900,249.56352,407.52443,26793.71,91.42
2/15/2026 4:00:00 AM,2/14/2026 11:00:00 PM,2/15/2026 5:00:00 AM,2/15/2026 12:00:00 AM,31.01,0.12,89476.61800,139.88995,692.22194,316.07391,472.97427,24615.27,94.98
2/15/2026 3:00:00 AM,2/14/2026 10:00:00 PM,2/15/2026 4:00:00 AM,2/14/2026 11:00:00 PM,23.95,0.12,91723.61600,397.35003,698.36245,312.32087,482.87359,19016.19,78.90
2/15/2026 2:00:00 AM,2/14/2026 9:00:00 PM,2/15/2026 3:00:00 AM,2/14/2026 10:00:00 PM,52.48,0.19,93741.91700,103.03687,713.75816,250.23667,519.96630,39938.81,147.60
2/15/2026 1:00:00 AM,2/14/2026 8:00:00 PM,2/15/2026 2:00:00 AM,2/14/2026 9:00:00 PM,21.78,0.00,95046.88200,2644.85519,708.87057,428.37055,337.94614,16659.50,0.00
2/15/2026 12:00:00 AM,2/14/2026 7:00:00 PM,2/15/2026 1:00:00 AM,2/14/2026 8:00:00 PM,19.53,0.00,95843.94900,5193.87786,703.10950,469.23948,293.88286,14903.79,0.00
2/14/2026 11:00:00 PM,2/14/2026 6:00:00 PM,2/15/2026 12:00:00 AM,2/14/2026 7:00:00 PM,40.85,0.00,95478.51900,7863.49402,706.88127,471.02088,295.68730,29482.17,0.00
2/14/2026 10:00:00 PM,2/14/2026 5:00:00 PM,2/14/2026 11:00:00 PM,2/14/2026 6:00:00 PM,33.82,0.12,92029.99300,556.64752,691.79360,376.83645,371.43887,25340.12,111.19
2/14/2026 9:00:00 PM,2/14/2026 4:00:00 PM,2/14/2026 10:00:00 PM,2/14/2026 5:00:00 PM,39.54,0.11,88060.09500,232.54918,676.04628,343.39765,425.46414,30533.73,101.18
2/14/2026 8:00:00 PM,2/14/2026 3:00:00 PM,2/14/2026 9:00:00 PM,2/14/2026 4:00:00 PM,62.34,0.05,85482.83700,3.89959,486.63796,325.08511,229.36708,34640.45,35.35
2/14/2026 7:00:00 PM,2/14/2026 2:00:00 PM,2/14/2026 8:00:00 PM,2/14/2026 3:00:00 PM,130.46,0.00,84629.69200,0.01001,470.19690,318.57433,218.16480,69336.82,0.00
2/14/2026 6:00:00 PM,2/14/2026 1:00:00 PM,2/14/2026 7:00:00 PM,2/14/2026 2:00:00 PM,128.60,0.09,86106.33400,0.03842,490.51105,324.79158,234.53266,71753.15,64.59
2/14/2026 5:00:00 PM,2/14/2026 12:00:00 PM,2/14/2026 6:00:00 PM,2/14/2026 1:00:00 PM,105.45,0.09,88404.67700,69.89139,473.69483,297.80780,244.68662,55680.35,73.76
2/14/2026 4:00:00 PM,2/14/2026 11:00:00 AM,2/14/2026 5:00:00 PM,2/14/2026 12:00:00 PM,69.13,0.18,91925.64100,13.24138,475.75446,271.27483,274.30355,37791.87,120.18
2/14/2026 3:00:00 PM,2/14/2026 10:00:00 AM,2/14/2026 4:00:00 PM,2/14/2026 11:00:00 AM,32.51,0.27,95445.99900,34.17618,566.92212,287.04065,363.69237,21342.23,214.19
2/14/2026 2:00:00 PM,2/14/2026 9:00:00 AM,2/14/2026 3:00:00 PM,2/14/2026 10:00:00 AM,77.20,0.27,99489.07800,67.62524,708.42946,326.73828,438.53769,59123.99,199.30
2/14/2026 1:00:00 PM,2/14/2026 8:00:00 AM,2/14/2026 2:00:00 PM,2/14/2026 9:00:00 AM,64.24,0.12,103105.14300,325.24247,718.61048,430.00973,347.01154,50711.05,91.13
2/14/2026 12:00:00 PM,2/14/2026 7:00:00 AM,2/14/2026 1:00:00 PM,2/14/2026 8:00:00 AM,57.23,0.04,104449.38800,2352.07496,754.07870,418.66803,363.91836,44829.13,25.77
2/14/2026 11:00:00 AM,2/14/2026 6:00:00 AM,2/14/2026 12:00:00 PM,2/14/2026 7:00:00 AM,13.10,0.00,102355.09600,2617.65799,743.98870,385.34003,386.81003,10102.36,0.00
2/14/2026 10:00:00 AM,2/14/2026 5:00:00 AM,2/14/2026 11:00:00 AM,2/14/2026 6:00:00 AM,26.06,0.27,99530.52600,386.43060,737.79571,225.52935,541.58626,20067.10,201.88
2/14/2026 9:00:00 AM,2/14/2026 4:00:00 AM,2/14/2026 10:00:00 AM,2/14/2026 5:00:00 AM,34.35,0.27,97769.82900,15.46838,688.91726,244.41179,514.65963,25812.14,214.35
2/14/2026 8:00:00 AM,2/14/2026 3:00:00 AM,2/14/2026 9:00:00 AM,2/14/2026 4:00:00 AM,43.01,0.27,96903.05500,1.53878,505.13673,263.37831,307.58141,24809.73,179.77
2/14/2026 7:00:00 AM,2/14/2026 2:00:00 AM,2/14/2026 8:00:00 AM,2/14/2026 3:00:00 AM,59.05,0.27,97043.20100,36.79612,495.42467,255.29718,299.52686,32504.90,181.74
2/14/2026 6:00:00 AM,2/14/2026 1:00:00 AM,2/14/2026 7:00:00 AM,2/14/2026 2:00:00 AM,63.88,0.27,97414.52200,304.22279,521.81876,187.39060,336.26669,34624.26,201.88
2/14/2026 5:00:00 AM,2/14/2026 12:00:00 AM,2/14/2026 6:00:00 AM,2/14/2026 1:00:00 AM,30.06,0.09,98625.69600,215.54184,566.86892,225.01248,394.69007,18215.81,66.71
2/14/2026 4:00:00 AM,2/13/2026 11:00:00 PM,2/14/2026 5:00:00 AM,2/14/2026 12:00:00 AM,65.19,1.00,100771.89200,106.70926,679.62362,284.05036,494.43748,51012.19,713.90
2/14/2026 3:00:00 AM,2/13/2026 10:00:00 PM,2/14/2026 4:00:00 AM,2/13/2026 11:00:00 PM,32.22,1.00,103514.68800,399.48587,677.33768,286.35355,487.68515,24673.04,828.31
2/14/2026 2:00:00 AM,2/13/2026 9:00:00 PM,2/14/2026 3:00:00 AM,2/13/2026 10:00:00 PM,56.22,0.54,105813.03400,44.64563,732.58669,269.67754,521.08076,44732.80,434.08
2/14/2026 1:00:00 AM,2/13/2026 8:00:00 PM,2/14/2026 2:00:00 AM,2/13/2026 9:00:00 PM,28.53,0.00,107058.96600,84.33484,724.18052,352.69659,429.83661,22349.56,0.00
2/14/2026 12:00:00 AM,2/13/2026 7:00:00 PM,2/14/2026 1:00:00 AM,2/13/2026 8:00:00 PM,0.01,0.00,107521.45100,1146.44986,692.43051,470.97390,281.26413,7.52,0.00
2/13/2026 11:00:00 PM,2/13/2026 6:00:00 PM,2/14/2026 12:00:00 AM,2/13/2026 7:00:00 PM,5.76,0.00,106506.36900,2530.90365,708.46332,476.65038,290.95503,4300.71,0.00
2/13/2026 10:00:00 PM,2/13/2026 5:00:00 PM,2/13/2026 11:00:00 PM,2/13/2026 6:00:00 PM,99.30,0.05,102246.91100,101.87900,673.72876,436.05785,332.50643,76272.46,44.93
2/13/2026 9:00:00 PM,2/13/2026 4:00:00 PM,2/13/2026 10:00:00 PM,2/13/2026 5:00:00 PM,248.28,0.27,97669.14200,0.00000,690.53191,265.11600,470.53629,182088.64,280.32
2/13/2026 8:00:00 PM,2/13/2026 3:00:00 PM,2/13/2026 9:00:00 PM,2/13/2026 4:00:00 PM,370.68,0.09,95264.54800,1.54095,475.48750,304.57280,238.76303,200749.36,63.98
2/13/2026 7:00:00 PM,2/13/2026 2:00:00 PM,2/13/2026 8:00:00 PM,2/13/2026 3:00:00 PM,440.99,0.09,95270.44900,0.01443,477.54618,258.82147,286.55849,240548.07,59.49
2/13/2026 6:00:00 PM,2/13/2026 1:00:00 PM,2/13/2026 7:00:00 PM,2/13/2026 2:00:00 PM,417.66,0.00,96978.93200,0.01381,497.55688,279.12801,286.25826,236312.19,0.00
2/13/2026 5:00:00 PM,2/13/2026 12:00:00 PM,2/13/2026 6:00:00 PM,2/13/2026 1:00:00 PM,421.18,0.09,99247.42800,0.02495,503.90215,282.09486,290.63243,241201.88,60.73
2/13/2026 4:00:00 PM,2/13/2026 11:00:00 AM,2/13/2026 5:00:00 PM,2/13/2026 12:00:00 PM,399.60,0.09,102080.96000,0.05523,441.64626,244.23813,263.18290,203104.02,58.24
2/13/2026 3:00:00 PM,2/13/2026 10:00:00 AM,2/13/2026 4:00:00 PM,2/13/2026 11:00:00 AM,227.93,0.09,105975.51800,560.21648,532.47149,255.47676,356.36622,141274.89,46.93
2/13/2026 2:00:00 PM,2/13/2026 9:00:00 AM,2/13/2026 3:00:00 PM,2/13/2026 10:00:00 AM,231.02,1.00,110683.06300,10.41832,653.50446,300.54117,412.06255,164511.66,848.77
2/13/2026 1:00:00 PM,2/13/2026 8:00:00 AM,2/13/2026 2:00:00 PM,2/13/2026 9:00:00 AM,74.08,0.00,116514.53600,1162.41211,678.33394,375.88520,367.55833,56359.52,0.00
2/13/2026 12:00:00 PM,2/13/2026 7:00:00 AM,2/13/2026 1:00:00 PM,2/13/2026 8:00:00 AM,806.41,0.00,119000.99000,8247.99639,696.22595,387.71111,370.48598,615742.47,0.00
2/13/2026 11:00:00 AM,2/13/2026 6:00:00 AM,2/13/2026 12:00:00 PM,2/13/2026 7:00:00 AM,124.60,0.00,115032.78400,4839.79393,689.37882,417.69946,333.27427,95017.29,0.00
2/13/2026 10:00:00 AM,2/13/2026 5:00:00 AM,2/13/2026 11:00:00 AM,2/13/2026 6:00:00 AM,32.27,0.00,108257.00600,2979.21134,696.07772,388.38989,406.68782,26102.60,0.00
2/13/2026 9:00:00 AM,2/13/2026 4:00:00 AM,2/13/2026 10:00:00 AM,2/13/2026 5:00:00 AM,63.48,0.54,103427.58700,162.56829,656.56246,312.05007,442.51239,48887.57,344.13
2/13/2026 8:00:00 AM,2/13/2026 3:00:00 AM,2/13/2026 9:00:00 AM,2/13/2026 4:00:00 AM,69.23,1.00,101132.05600,33.58357,487.27154,277.21785,281.05368,36854.32,608.39
2/13/2026 7:00:00 AM,2/13/2026 2:00:00 AM,2/13/2026 8:00:00 AM,2/13/2026 3:00:00 AM,192.11,1.00,100307.17300,2.36822,496.97700,281.03568,285.94129,107268.00,603.44
2/13/2026 6:00:00 AM,2/13/2026 1:00:00 AM,2/13/2026 7:00:00 AM,2/13/2026 2:00:00 AM,115.95,1.00,100515.48000,175.66618,464.10795,268.71262,264.39532,61255.92,691.91
2/13/2026 5:00:00 AM,2/13/2026 12:00:00 AM,2/13/2026 6:00:00 AM,2/13/2026 1:00:00 AM,35.21,0.05,101475.59600,1351.81241,558.48054,272.94149,366.53904,22351.34,31.89
2/13/2026 4:00:00 AM,2/12/2026 11:00:00 PM,2/13/2026 5:00:00 AM,2/13/2026 12:00:00 AM,71.88,0.54,103674.51900,289.14681,697.70937,252.86412,517.94594,55144.52,432.96
2/13/2026 3:00:00 AM,2/12/2026 10:00:00 PM,2/13/2026 4:00:00 AM,2/12/2026 11:00:00 PM,63.45,0.14,106997.24100,2409.08949,661.89579,219.94935,498.34137,46621.74,111.99
2/13/2026 2:00:00 AM,2/12/2026 9:00:00 PM,2/13/2026 3:00:00 AM,2/12/2026 10:00:00 PM,23.96,0.00,110415.33200,16022.84156,780.55001,209.78245,576.63505,18672.68,0.00
2/13/2026 1:00:00 AM,2/12/2026 8:00:00 PM,2/13/2026 2:00:00 AM,2/12/2026 9:00:00 PM,8.75,0.00,112611.27300,17514.39979,782.36096,372.19981,415.39683,6837.98,0.00
2/13/2026 12:00:00 AM,2/12/2026 7:00:00 PM,2/13/2026 1:00:00 AM,2/12/2026 8:00:00 PM,12.75,0.00,113165.69600,13676.44368,762.83535,401.85235,366.77539,9976.35,0.00
2/12/2026 11:00:00 PM,2/12/2026 6:00:00 PM,2/13/2026 12:00:00 AM,2/12/2026 7:00:00 PM,32.35,0.00,112760.74700,24418.02676,788.08639,413.10583,378.81141,24613.75,0.00
2/12/2026 10:00:00 PM,2/12/2026 5:00:00 PM,2/12/2026 11:00:00 PM,2/12/2026 6:00:00 PM,257.90,0.00,108837.97400,204.83964,762.87840,326.10734,440.68364,198589.86,0.00
