datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr
5/31/2023 7:00:00 AM,5/31/2023 3:00:00 AM,5/31/2023 8:00:00 AM,5/31/2023 4:00:00 AM,6.45,1.75,66456.98100,110.81168,433.19837,214.55031,203.93090,2704.87,1947.11
5/31/2023 6:00:00 AM,5/31/2023 2:00:00 AM,5/31/2023 7:00:00 AM,5/31/2023 3:00:00 AM,5.87,1.33,67898.93200,87.96720,435.73667,252.69812,163.79004,2453.80,1281.99
5/31/2023 5:00:00 AM,5/31/2023 1:00:00 AM,5/31/2023 6:00:00 AM,5/31/2023 2:00:00 AM,12.13,2.04,70416.22800,260.67179,421.66043,236.41833,171.78446,4971.75,1908.07
5/31/2023 4:00:00 AM,5/31/2023 12:00:00 AM,5/31/2023 5:00:00 AM,5/31/2023 1:00:00 AM,7.24,0.07,74184.33100,116.70442,404.28309,243.91185,200.08943,3213.46,80.33
5/31/2023 3:00:00 AM,5/30/2023 11:00:00 PM,5/31/2023 4:00:00 AM,5/31/2023 12:00:00 AM,30.39,2.50,79738.21600,1272.97537,659.48717,222.86229,388.14414,18492.54,4232.32
5/31/2023 2:00:00 AM,5/30/2023 10:00:00 PM,5/31/2023 3:00:00 AM,5/30/2023 11:00:00 PM,17.59,3.05,86631.19800,1329.09236,620.51669,232.66890,357.14899,10364.09,5012.58
5/31/2023 1:00:00 AM,5/30/2023 9:00:00 PM,5/31/2023 2:00:00 AM,5/30/2023 10:00:00 PM,12.70,0.36,93175.63100,1085.08136,633.05001,378.60613,236.67192,7848.26,608.28
5/31/2023 12:00:00 AM,5/30/2023 8:00:00 PM,5/31/2023 1:00:00 AM,5/30/2023 9:00:00 PM,19.87,0.00,96558.38300,1902.86886,663.10421,403.57248,242.62214,12948.07,0.00
5/30/2023 11:00:00 PM,5/30/2023 7:00:00 PM,5/31/2023 12:00:00 AM,5/30/2023 8:00:00 PM,34.46,0.00,99093.57500,11353.78198,617.37267,396.01416,247.12120,21928.46,0.00
5/30/2023 10:00:00 PM,5/30/2023 6:00:00 PM,5/30/2023 11:00:00 PM,5/30/2023 7:00:00 PM,36.62,2.04,101364.19000,17754.19243,616.39925,387.14940,267.34891,23976.84,3513.41
5/30/2023 9:00:00 PM,5/30/2023 5:00:00 PM,5/30/2023 10:00:00 PM,5/30/2023 6:00:00 PM,39.60,1.30,101836.94600,18177.74868,644.37191,300.02670,375.67327,26974.36,1654.62
5/30/2023 8:00:00 PM,5/30/2023 4:00:00 PM,5/30/2023 9:00:00 PM,5/30/2023 5:00:00 PM,33.04,0.15,100394.15600,2591.02742,393.35736,178.12459,259.00556,14383.82,193.94
5/30/2023 7:00:00 PM,5/30/2023 3:00:00 PM,5/30/2023 8:00:00 PM,5/30/2023 4:00:00 PM,5.89,0.00,97941.56700,3642.95026,399.85086,239.20520,190.07389,2464.73,0.00
5/30/2023 6:00:00 PM,5/30/2023 2:00:00 PM,5/30/2023 7:00:00 PM,5/30/2023 3:00:00 PM,43.12,0.00,95729.34700,6929.69611,378.92048,267.20260,156.41935,18572.78,0.00
5/30/2023 5:00:00 PM,5/30/2023 1:00:00 PM,5/30/2023 6:00:00 PM,5/30/2023 2:00:00 PM,9.05,0.13,93184.46300,61.22777,394.31329,279.11790,162.69979,4022.29,109.73
5/30/2023 4:00:00 PM,5/30/2023 12:00:00 PM,5/30/2023 5:00:00 PM,5/30/2023 1:00:00 PM,10.89,2.14,90523.82800,53.20619,377.45859,273.48880,150.36596,4589.28,1930.17
5/30/2023 3:00:00 PM,5/30/2023 11:00:00 AM,5/30/2023 4:00:00 PM,5/30/2023 12:00:00 PM,13.97,0.78,88011.81000,3518.36035,387.21656,272.20373,162.01280,6076.27,858.30
5/30/2023 2:00:00 PM,5/30/2023 10:00:00 AM,5/30/2023 3:00:00 PM,5/30/2023 11:00:00 AM,21.96,0.53,85493.84400,859.94111,449.49011,232.70776,216.78234,9908.34,554.54
5/30/2023 1:00:00 PM,5/30/2023 9:00:00 AM,5/30/2023 2:00:00 PM,5/30/2023 10:00:00 AM,13.86,0.92,82924.84900,1298.49484,383.44392,274.57839,153.39044,5909.34,680.21
5/30/2023 12:00:00 PM,5/30/2023 8:00:00 AM,5/30/2023 1:00:00 PM,5/30/2023 9:00:00 AM,19.97,0.19,80490.05300,1407.78472,406.83506,290.16922,166.28771,9148.63,573.54
5/30/2023 11:00:00 AM,5/30/2023 7:00:00 AM,5/30/2023 12:00:00 PM,5/30/2023 8:00:00 AM,18.34,3.80,76784.45500,2028.83541,618.90824,244.76729,383.68028,11577.05,5494.41
5/30/2023 10:00:00 AM,5/30/2023 6:00:00 AM,5/30/2023 11:00:00 AM,5/30/2023 7:00:00 AM,12.87,1.25,71566.16300,181.25177,595.18416,226.48045,405.43655,8167.57,1803.97
5/30/2023 9:00:00 AM,5/30/2023 5:00:00 AM,5/30/2023 10:00:00 AM,5/30/2023 6:00:00 AM,7.83,2.37,66625.72300,107.69801,605.90696,184.29684,461.71791,5044.51,4165.98
5/30/2023 8:00:00 AM,5/30/2023 4:00:00 AM,5/30/2023 9:00:00 AM,5/30/2023 5:00:00 AM,6.79,4.35,63760.98300,180.19438,388.07528,177.67664,245.47526,2906.67,3461.64
5/30/2023 7:00:00 AM,5/30/2023 3:00:00 AM,5/30/2023 8:00:00 AM,5/30/2023 4:00:00 AM,8.78,2.24,63080.66400,74.24093,392.51688,186.75225,260.76462,3936.60,3360.78
5/30/2023 6:00:00 AM,5/30/2023 2:00:00 AM,5/30/2023 7:00:00 AM,5/30/2023 3:00:00 AM,9.30,0.11,64133.00700,106.89988,391.91891,184.53631,250.05265,4043.56,100.92
5/30/2023 5:00:00 AM,5/30/2023 1:00:00 AM,5/30/2023 6:00:00 AM,5/30/2023 2:00:00 AM,9.37,3.38,66348.05100,515.26394,332.47598,228.43743,150.15892,3578.86,1913.69
5/30/2023 4:00:00 AM,5/30/2023 12:00:00 AM,5/30/2023 5:00:00 AM,5/30/2023 1:00:00 AM,8.56,1.89,69581.56300,977.92907,382.98292,177.13905,240.25760,3560.67,1477.44
5/30/2023 3:00:00 AM,5/29/2023 11:00:00 PM,5/30/2023 4:00:00 AM,5/30/2023 12:00:00 AM,25.52,2.79,74413.23900,514.91707,596.32091,171.23084,464.11696,16097.64,4692.22
5/30/2023 2:00:00 AM,5/29/2023 10:00:00 PM,5/30/2023 3:00:00 AM,5/29/2023 11:00:00 PM,17.47,5.11,80250.99000,3444.88574,555.28228,173.96922,424.29926,10451.15,5663.53
5/30/2023 1:00:00 AM,5/29/2023 9:00:00 PM,5/30/2023 2:00:00 AM,5/29/2023 10:00:00 PM,20.73,0.41,85480.65500,751.09090,547.08234,311.35714,293.28551,12593.53,814.81
5/30/2023 12:00:00 AM,5/29/2023 8:00:00 PM,5/30/2023 1:00:00 AM,5/29/2023 9:00:00 PM,14.79,0.60,87414.32600,5247.57544,582.07522,381.87101,253.79240,9359.37,967.09
5/29/2023 11:00:00 PM,5/29/2023 7:00:00 PM,5/30/2023 12:00:00 AM,5/29/2023 8:00:00 PM,17.53,0.44,88777.21600,2922.08364,556.65375,381.83240,227.82271,10710.67,964.31
5/29/2023 10:00:00 PM,5/29/2023 6:00:00 PM,5/29/2023 11:00:00 PM,5/29/2023 7:00:00 PM,10.58,0.55,89858.93400,1128.12370,573.76809,390.00379,236.39343,6621.49,867.29
5/29/2023 9:00:00 PM,5/29/2023 5:00:00 PM,5/29/2023 10:00:00 PM,5/29/2023 6:00:00 PM,71.04,0.98,89579.20500,12311.89912,571.05440,178.78454,436.17717,44218.77,1139.37
5/29/2023 8:00:00 PM,5/29/2023 4:00:00 PM,5/29/2023 9:00:00 PM,5/29/2023 5:00:00 PM,61.10,0.00,87805.02300,3601.97037,362.27097,194.09413,213.23592,23722.97,0.00
5/29/2023 7:00:00 PM,5/29/2023 3:00:00 PM,5/29/2023 8:00:00 PM,5/29/2023 4:00:00 PM,5.92,1.22,85861.22800,1246.99411,378.79621,239.37730,185.41887,2535.67,1667.40
5/29/2023 6:00:00 PM,5/29/2023 2:00:00 PM,5/29/2023 7:00:00 PM,5/29/2023 3:00:00 PM,42.14,0.00,83905.11500,589.35348,445.05593,270.50289,229.55297,21070.07,0.00
5/29/2023 5:00:00 PM,5/29/2023 1:00:00 PM,5/29/2023 6:00:00 PM,5/29/2023 2:00:00 PM,26.50,0.02,81877.47100,54.77908,350.78597,206.74587,194.12256,10434.58,24.94
5/29/2023 4:00:00 PM,5/29/2023 12:00:00 PM,5/29/2023 5:00:00 PM,5/29/2023 1:00:00 PM,12.78,0.52,79583.46800,157.55802,394.92794,259.73479,188.19307,5729.82,680.51
5/29/2023 3:00:00 PM,5/29/2023 11:00:00 AM,5/29/2023 4:00:00 PM,5/29/2023 12:00:00 PM,11.30,1.24,76967.10000,2719.24242,408.76306,273.37047,179.44155,5081.12,1225.59
5/29/2023 2:00:00 PM,5/29/2023 10:00:00 AM,5/29/2023 3:00:00 PM,5/29/2023 11:00:00 AM,6.31,1.42,73658.71800,795.69655,390.70692,266.82856,156.18811,2638.52,1542.06
5/29/2023 1:00:00 PM,5/29/2023 9:00:00 AM,5/29/2023 2:00:00 PM,5/29/2023 10:00:00 AM,6.91,0.66,70208.18600,48.45980,405.04359,276.82252,170.03884,3100.79,882.32
5/29/2023 12:00:00 PM,5/29/2023 8:00:00 AM,5/29/2023 1:00:00 PM,5/29/2023 9:00:00 AM,6.17,2.35,66415.37900,183.35257,396.37040,216.57670,221.79369,2737.09,2391.42
5/29/2023 11:00:00 AM,5/29/2023 7:00:00 AM,5/29/2023 12:00:00 PM,5/29/2023 8:00:00 AM,12.04,2.29,62939.54000,221.29309,582.01599,214.75713,411.50574,7541.51,4897.54
5/29/2023 10:00:00 AM,5/29/2023 6:00:00 AM,5/29/2023 11:00:00 AM,5/29/2023 7:00:00 AM,9.62,2.21,60912.51300,185.85430,597.22217,220.30999,425.45020,6206.52,3992.88
5/29/2023 9:00:00 AM,5/29/2023 5:00:00 AM,5/29/2023 10:00:00 AM,5/29/2023 6:00:00 AM,15.07,1.75,60219.55000,628.62308,592.38070,174.78704,458.99808,9511.73,3655.36
5/29/2023 8:00:00 AM,5/29/2023 4:00:00 AM,5/29/2023 9:00:00 AM,5/29/2023 5:00:00 AM,14.42,2.37,59817.57000,2570.04309,413.61166,182.58334,273.61479,6579.57,3386.43
5/29/2023 7:00:00 AM,5/29/2023 3:00:00 AM,5/29/2023 8:00:00 AM,5/29/2023 4:00:00 AM,10.18,2.90,59999.17900,442.78166,388.85733,184.76868,245.82500,4378.84,3023.38
5/29/2023 6:00:00 AM,5/29/2023 2:00:00 AM,5/29/2023 7:00:00 AM,5/29/2023 3:00:00 AM,10.32,1.87,60741.80100,230.92483,391.47081,196.23172,238.45677,4500.01,3302.40
5/29/2023 5:00:00 AM,5/29/2023 1:00:00 AM,5/29/2023 6:00:00 AM,5/29/2023 2:00:00 AM,15.50,4.46,62631.24100,2078.85121,419.83149,135.61321,286.16022,6640.39,3794.00
5/29/2023 4:00:00 AM,5/29/2023 12:00:00 AM,5/29/2023 5:00:00 AM,5/29/2023 1:00:00 AM,12.30,1.74,65619.79100,127.48508,401.59814,176.65877,267.90355,5472.00,3511.27
5/29/2023 3:00:00 AM,5/28/2023 11:00:00 PM,5/29/2023 4:00:00 AM,5/29/2023 12:00:00 AM,9.58,1.95,69514.07300,578.19159,540.38982,204.59917,384.28513,5616.03,3546.87
5/29/2023 2:00:00 AM,5/28/2023 10:00:00 PM,5/29/2023 3:00:00 AM,5/28/2023 11:00:00 PM,18.44,3.76,73617.48200,377.62189,585.88740,198.54844,427.90135,11522.00,4998.66
5/29/2023 1:00:00 AM,5/28/2023 9:00:00 PM,5/29/2023 2:00:00 AM,5/28/2023 10:00:00 PM,3.22,0.69,76649.83100,605.43256,555.49665,352.94553,246.16755,1921.24,1164.56
5/29/2023 12:00:00 AM,5/28/2023 8:00:00 PM,5/29/2023 1:00:00 AM,5/28/2023 9:00:00 PM,1.50,0.60,77521.78800,4805.55484,574.31304,364.42643,252.45606,934.33,887.57
5/28/2023 11:00:00 PM,5/28/2023 7:00:00 PM,5/29/2023 12:00:00 AM,5/28/2023 8:00:00 PM,2.11,0.55,78207.12500,3204.28341,602.02800,385.16374,265.95553,1379.62,911.76
5/28/2023 10:00:00 PM,5/28/2023 6:00:00 PM,5/28/2023 11:00:00 PM,5/28/2023 7:00:00 PM,5.62,1.15,79242.19400,3932.55958,584.20014,302.61476,330.23853,3573.50,2175.42
5/28/2023 9:00:00 PM,5/28/2023 5:00:00 PM,5/28/2023 10:00:00 PM,5/28/2023 6:00:00 PM,17.39,0.00,79010.54400,198.52798,603.77219,261.50446,388.65558,11301.80,0.00
5/28/2023 8:00:00 PM,5/28/2023 4:00:00 PM,5/28/2023 9:00:00 PM,5/28/2023 5:00:00 PM,12.92,0.30,77631.34600,25.40358,410.20130,257.16305,195.93550,5835.25,315.14
5/28/2023 7:00:00 PM,5/28/2023 3:00:00 PM,5/28/2023 8:00:00 PM,5/28/2023 4:00:00 PM,9.70,0.08,76118.92600,35.44108,414.30176,264.79825,197.43845,4469.71,111.50
5/28/2023 6:00:00 PM,5/28/2023 2:00:00 PM,5/28/2023 7:00:00 PM,5/28/2023 3:00:00 PM,6.84,1.44,74871.79000,500.05111,410.39252,260.73862,195.91808,3124.92,1718.29
5/28/2023 5:00:00 PM,5/28/2023 1:00:00 PM,5/28/2023 6:00:00 PM,5/28/2023 2:00:00 PM,4.42,0.00,73448.50300,508.42223,412.01319,259.89060,196.72080,2031.80,0.00
5/28/2023 4:00:00 PM,5/28/2023 12:00:00 PM,5/28/2023 5:00:00 PM,5/28/2023 1:00:00 PM,5.46,1.39,71696.45600,319.49504,409.96939,257.12530,196.86487,2479.16,2147.20
5/28/2023 3:00:00 PM,5/28/2023 11:00:00 AM,5/28/2023 4:00:00 PM,5/28/2023 12:00:00 PM,5.68,0.00,70049.42800,620.51936,405.08971,301.87759,151.16033,2582.32,0.00
5/28/2023 2:00:00 PM,5/28/2023 10:00:00 AM,5/28/2023 3:00:00 PM,5/28/2023 11:00:00 AM,3.85,0.85,68239.15100,436.63352,388.51783,312.68647,122.80146,1691.10,626.89
5/28/2023 1:00:00 PM,5/28/2023 9:00:00 AM,5/28/2023 2:00:00 PM,5/28/2023 10:00:00 AM,6.28,0.47,66263.40600,191.59493,451.41436,326.90845,126.48239,2852.70,818.54
5/28/2023 12:00:00 PM,5/28/2023 8:00:00 AM,5/28/2023 1:00:00 PM,5/28/2023 9:00:00 AM,6.35,0.77,63474.14400,166.06585,389.22554,309.07369,123.10469,2747.94,821.03
5/28/2023 11:00:00 AM,5/28/2023 7:00:00 AM,5/28/2023 12:00:00 PM,5/28/2023 8:00:00 AM,11.80,1.69,60761.29700,139.05392,561.42274,334.28704,289.09362,7333.33,2717.47
5/28/2023 10:00:00 AM,5/28/2023 6:00:00 AM,5/28/2023 11:00:00 AM,5/28/2023 7:00:00 AM,9.57,2.64,58940.48900,115.01850,559.34144,323.22080,297.06128,5944.89,4400.21
5/28/2023 9:00:00 AM,5/28/2023 5:00:00 AM,5/28/2023 10:00:00 AM,5/28/2023 6:00:00 AM,15.22,2.04,58739.26300,1344.92267,584.40164,267.51502,378.63907,9894.38,3420.61
5/28/2023 8:00:00 AM,5/28/2023 4:00:00 AM,5/28/2023 9:00:00 AM,5/28/2023 5:00:00 AM,8.87,3.57,58609.99500,114.96109,398.01763,221.72975,217.57690,3897.81,3357.80
5/28/2023 7:00:00 AM,5/28/2023 3:00:00 AM,5/28/2023 8:00:00 AM,5/28/2023 4:00:00 AM,8.65,3.43,58946.32800,197.08395,392.81404,225.78676,208.99180,3758.92,3182.20
5/28/2023 6:00:00 AM,5/28/2023 2:00:00 AM,5/28/2023 7:00:00 AM,5/28/2023 3:00:00 AM,7.30,0.00,59999.72800,197.33392,389.48737,277.69522,154.71917,3150.51,0.00
5/28/2023 5:00:00 AM,5/28/2023 1:00:00 AM,5/28/2023 6:00:00 AM,5/28/2023 2:00:00 AM,5.35,4.47,61604.31300,351.45703,378.16792,237.53348,183.53951,2264.40,3657.20
5/28/2023 4:00:00 AM,5/28/2023 12:00:00 AM,5/28/2023 5:00:00 AM,5/28/2023 1:00:00 AM,18.01,0.12,64139.63600,1781.28774,371.45898,257.17882,158.20554,7566.48,128.21
5/28/2023 3:00:00 AM,5/27/2023 11:00:00 PM,5/28/2023 4:00:00 AM,5/28/2023 12:00:00 AM,8.49,1.33,68035.98400,441.06378,545.76653,301.32125,310.41108,5148.47,2467.73
5/28/2023 2:00:00 AM,5/27/2023 10:00:00 PM,5/28/2023 3:00:00 AM,5/27/2023 11:00:00 PM,15.49,0.56,72150.35400,1962.46326,565.32062,246.00907,377.36833,9802.91,1295.51
5/28/2023 1:00:00 AM,5/27/2023 9:00:00 PM,5/28/2023 2:00:00 AM,5/27/2023 10:00:00 PM,12.50,0.37,75642.44000,3201.06766,563.35451,389.73843,228.83967,7927.64,882.84
5/28/2023 12:00:00 AM,5/27/2023 8:00:00 PM,5/28/2023 1:00:00 AM,5/27/2023 9:00:00 PM,1.60,0.00,76644.79400,1551.55641,562.34643,391.53214,225.85439,1007.41,0.00
5/27/2023 11:00:00 PM,5/27/2023 7:00:00 PM,5/28/2023 12:00:00 AM,5/27/2023 8:00:00 PM,2.38,0.00,77179.77900,3611.53336,583.78745,392.87405,247.42480,1515.58,0.00
5/27/2023 10:00:00 PM,5/27/2023 6:00:00 PM,5/27/2023 11:00:00 PM,5/27/2023 7:00:00 PM,11.61,0.00,78523.20900,6164.68075,595.70182,313.79939,342.03939,7587.40,0.00
5/27/2023 9:00:00 PM,5/27/2023 5:00:00 PM,5/27/2023 10:00:00 PM,5/27/2023 6:00:00 PM,5.95,0.00,78500.56100,1486.82262,584.82583,273.78070,368.54167,3817.54,0.00
5/27/2023 8:00:00 PM,5/27/2023 4:00:00 PM,5/27/2023 9:00:00 PM,5/27/2023 5:00:00 PM,2.11,0.00,76990.85100,818.04390,381.12045,262.28928,168.13220,888.00,0.00
5/27/2023 7:00:00 PM,5/27/2023 3:00:00 PM,5/27/2023 8:00:00 PM,5/27/2023 4:00:00 PM,3.99,0.98,74906.17800,266.88994,397.09875,266.78011,180.26772,1794.38,907.83
5/27/2023 6:00:00 PM,5/27/2023 2:00:00 PM,5/27/2023 7:00:00 PM,5/27/2023 3:00:00 PM,3.46,0.00,73236.77400,16.26610,400.26927,270.55016,179.66741,1556.99,0.00
5/27/2023 5:00:00 PM,5/27/2023 1:00:00 PM,5/27/2023 6:00:00 PM,5/27/2023 2:00:00 PM,2.66,0.93,72216.84900,17.31909,395.43167,262.15797,182.18371,1191.23,999.61
5/27/2023 4:00:00 PM,5/27/2023 12:00:00 PM,5/27/2023 5:00:00 PM,5/27/2023 1:00:00 PM,3.55,3.85,71438.32600,35.98417,398.51998,265.10403,182.35608,1591.11,3586.81
5/27/2023 3:00:00 PM,5/27/2023 11:00:00 AM,5/27/2023 4:00:00 PM,5/27/2023 12:00:00 PM,3.77,4.28,70659.10300,83.20299,375.59357,253.22053,169.70393,1601.28,2917.61
5/27/2023 2:00:00 PM,5/27/2023 10:00:00 AM,5/27/2023 3:00:00 PM,5/27/2023 11:00:00 AM,3.62,2.72,69437.34000,46.80630,368.14892,280.65960,134.37558,1474.05,1924.89
5/27/2023 1:00:00 PM,5/27/2023 9:00:00 AM,5/27/2023 2:00:00 PM,5/27/2023 10:00:00 AM,6.24,2.17,68105.47800,26.22274,397.62563,286.10464,156.48066,2758.03,1794.48
5/27/2023 12:00:00 PM,5/27/2023 8:00:00 AM,5/27/2023 1:00:00 PM,5/27/2023 9:00:00 AM,4.06,2.91,66054.94600,116.56141,378.60742,226.64794,194.91077,1714.09,4166.26
5/27/2023 11:00:00 AM,5/27/2023 7:00:00 AM,5/27/2023 12:00:00 PM,5/27/2023 8:00:00 AM,46.55,1.20,63383.39100,37.13704,557.09060,280.57308,333.21301,28290.54,1658.57
5/27/2023 10:00:00 AM,5/27/2023 6:00:00 AM,5/27/2023 11:00:00 AM,5/27/2023 7:00:00 AM,20.11,1.82,61366.97000,144.77326,588.20397,300.36881,344.87613,12949.00,2468.17
5/27/2023 9:00:00 AM,5/27/2023 5:00:00 AM,5/27/2023 10:00:00 AM,5/27/2023 6:00:00 AM,17.50,2.92,60699.46000,136.26332,574.03285,229.85873,399.84703,11011.71,5358.12
5/27/2023 8:00:00 AM,5/27/2023 4:00:00 AM,5/27/2023 9:00:00 AM,5/27/2023 5:00:00 AM,8.13,2.15,60049.83200,113.82498,396.43483,235.39022,202.37748,3547.95,3125.93
5/27/2023 7:00:00 AM,5/27/2023 3:00:00 AM,5/27/2023 8:00:00 AM,5/27/2023 4:00:00 AM,9.97,2.27,60124.36100,163.11812,412.65834,192.46803,229.78182,4210.70,3136.82
5/27/2023 6:00:00 AM,5/27/2023 2:00:00 AM,5/27/2023 7:00:00 AM,5/27/2023 3:00:00 AM,6.23,2.96,61032.46800,468.04471,414.15140,208.06515,216.34509,2641.93,2557.58
5/27/2023 5:00:00 AM,5/27/2023 1:00:00 AM,5/27/2023 6:00:00 AM,5/27/2023 2:00:00 AM,21.01,2.84,62832.44900,3010.17671,389.68055,238.32648,194.30029,9125.91,2910.75
5/27/2023 4:00:00 AM,5/27/2023 12:00:00 AM,5/27/2023 5:00:00 AM,5/27/2023 1:00:00 AM,21.18,0.39,65534.79200,2409.70174,377.94897,220.97186,200.81036,8970.39,403.43
5/27/2023 3:00:00 AM,5/26/2023 11:00:00 PM,5/27/2023 4:00:00 AM,5/27/2023 12:00:00 AM,8.16,1.27,69641.70100,223.46179,594.68942,233.81034,399.79752,5151.08,1692.46
5/27/2023 2:00:00 AM,5/26/2023 10:00:00 PM,5/27/2023 3:00:00 AM,5/26/2023 11:00:00 PM,39.42,1.44,74486.16800,1483.11180,583.04087,243.30385,381.38866,25025.22,4273.35
5/27/2023 1:00:00 AM,5/26/2023 9:00:00 PM,5/27/2023 2:00:00 AM,5/26/2023 10:00:00 PM,19.13,0.64,78800.11000,1728.73418,557.04458,287.14023,314.13737,11559.28,1016.42
5/27/2023 12:00:00 AM,5/26/2023 8:00:00 PM,5/27/2023 1:00:00 AM,5/26/2023 9:00:00 PM,0.28,0.40,80377.55200,1986.80331,596.29217,401.65284,234.38328,175.27,905.53
5/26/2023 11:00:00 PM,5/26/2023 7:00:00 PM,5/27/2023 12:00:00 AM,5/26/2023 8:00:00 PM,18.38,0.57,82110.02000,1897.49577,548.91997,409.28831,215.44356,11531.01,935.36
5/26/2023 10:00:00 PM,5/26/2023 6:00:00 PM,5/26/2023 11:00:00 PM,5/26/2023 7:00:00 PM,11.50,0.00,83567.27800,3492.10357,587.80685,343.65216,278.06661,7218.01,0.00
